CLAVEALUMNO,MEAN_IMPKDE_Z,VISITAS,n_student_classroom_observations,n_unique_classroom_units,n_unique_professors,n_unique_subject_variants,n_unique_years,mean_raw_grade_numeric,mean_impmean,mean_impkde,mean_impkde_z
181842,0.5478457351838468,3,4,4,4,4,3,9.1,9.1,9.1,0.5478457351838468
181864,0.08331356733457974,3,4,4,3,4,2,8.3,8.3,8.3,0.08331356733457974
181876,0.7940227381965093,3,3,3,3,3,2,9.533333333333333,9.533333333333333,9.533333333333333,0.7940227381965093
181885,0.30345736190083467,3,4,4,4,3,3,9.133333333333333,8.354166666666668,8.5,0.30345736190083467
181892,0.5230260598074058,3,4,4,3,4,2,9.775,9.775,9.775,0.5230260598074058
181929,0.471501354578148,3,4,4,4,4,2,9.475,9.475,9.475,0.471501354578148
181938,-0.005015805048175365,3,4,4,2,3,3,9.666666666666666,8.064285714285713,7.7,-0.005015805048175365
182043,-0.6284172042505917,3,2,2,2,2,2,7.8,7.08,4.8,-0.6284172042505917
182077,-0.11999278953979578,3,1,1,1,1,1,8.4,8.4,8.4,-0.11999278953979578
182128,0.797228649847074,3,2,2,2,2,2,9.9,9.9,9.9,0.797228649847074
182241,-0.2843463480861341,3,4,4,4,4,2,9.666666666666666,7.925,8.45,-0.2843463480861341
182407,-0.5332893039140328,3,5,5,4,4,3,8.1,5.511428571428572,5.859999999999999,-0.5332893039140328
182495,0.2574482805046233,3,1,1,1,1,1,8.9,8.9,8.9,0.2574482805046233
182518,0.770324578190196,3,5,5,4,5,2,9.959999999999999,9.959999999999999,9.959999999999999,0.770324578190196
182522,-1.2484709336130868,3,1,1,1,1,1,,3.4375,0.0,-1.2484709336130868
182535,1.0921265500204702,3,1,1,1,1,1,9.5,9.5,9.5,1.0921265500204702
182575,-0.981369978064624,3,3,3,2,3,2,7.95,6.0,6.0,-0.981369978064624
182583,0.22526724544154547,3,1,1,1,1,1,8.8,8.8,8.8,0.22526724544154547
182631,0.6755376761389283,3,4,4,3,4,2,9.8,9.8,9.8,0.6755376761389283
182784,0.43971163227921434,3,4,4,4,4,2,8.825,8.825,8.825,0.43971163227921434
182991,0.7312043522103456,3,4,4,3,4,2,9.925,9.925,9.925,0.7312043522103456
148941,0.19307242041655112,2,1,1,1,1,1,9.7,9.7,9.7,0.19307242041655112
156053,-2.1440267928072863,2,2,2,2,2,1,,2.7333333333333334,0.7000000000000001,-2.1440267928072863
158655,0.20883913362403664,2,2,2,2,2,1,8.649999999999999,8.649999999999999,8.649999999999999,0.20883913362403664
159167,-0.2551984197171972,2,2,2,2,1,2,7.7,6.958333333333333,7.300000000000001,-0.2551984197171972
160271,0.27768186953426893,2,3,3,3,3,1,9.200000000000001,9.200000000000001,9.200000000000001,0.27768186953426893
160322,0.39074090255932264,2,1,1,1,1,1,8.0,8.0,8.0,0.39074090255932264
160473,0.47832353103772746,2,1,1,1,1,1,8.1,8.1,8.1,0.47832353103772746
160672,0.3656204435296755,2,3,3,2,3,1,8.666666666666666,8.666666666666666,8.666666666666666,0.3656204435296755
161454,-0.2894243720153537,2,3,3,3,2,1,7.966666666666666,7.966666666666666,7.966666666666666,-0.2894243720153537
161558,-0.8290137102296153,2,4,4,4,3,3,5.833333333333333,4.575,4.7,-0.8290137102296153
161660,0.37157641823769805,2,2,2,2,2,2,9.45,9.45,9.45,0.37157641823769805
161696,-0.26308416622843844,2,2,2,2,1,1,4.8,4.8,4.8,-0.26308416622843844
161803,0.1956784456371713,2,4,4,4,4,1,9.333333333333334,8.791666666666666,8.775,0.1956784456371713
161981,-0.1053945697626839,2,4,4,4,4,1,8.5,8.5,8.5,-0.1053945697626839
161996,0.4874337663270636,2,2,2,2,2,1,8.899999999999999,8.899999999999999,8.899999999999999,0.4874337663270636
162022,0.21105864896780369,2,3,3,3,3,1,9.133333333333333,9.133333333333333,9.133333333333333,0.21105864896780369
162072,-0.6146042467338292,2,2,2,2,2,1,8.5,6.125,4.25,-0.6146042467338292
162107,0.2644741424042083,2,3,3,3,3,1,8.966666666666667,8.966666666666667,8.966666666666667,0.2644741424042083
162237,0.9516833654406565,2,3,3,3,3,1,10.0,10.0,10.0,0.9516833654406565
162309,0.21633851418573377,2,2,2,2,2,1,8.95,8.95,8.95,0.21633851418573377
162361,0.4489494858457451,2,2,2,2,2,1,9.65,9.65,9.65,0.4489494858457451
162362,0.9764689005500365,2,3,3,2,3,1,9.933333333333334,9.933333333333334,9.933333333333334,0.9764689005500365
162387,0.43973902512695456,2,3,3,3,2,1,8.366666666666667,8.366666666666667,8.366666666666667,0.43973902512695456
162455,0.7976322038170873,2,3,3,3,3,2,9.966666666666667,9.966666666666667,9.966666666666667,0.7976322038170873
162462,0.2731863960670579,2,2,2,2,2,1,9.05,9.05,9.05,0.2731863960670579
162556,0.22747805569886811,2,2,2,2,2,1,8.6,8.6,8.6,0.22747805569886811
162559,0.11419687847407234,2,4,4,4,3,2,9.1,8.63125,8.425,0.11419687847407234
162587,-0.1222256035876078,2,2,2,2,2,1,7.9,7.9,7.9,-0.1222256035876078
162592,-0.05616750083738265,2,2,2,2,2,1,8.100000000000001,8.100000000000001,8.100000000000001,-0.05616750083738265
162644,-0.2736842083671845,2,3,3,3,3,1,8.633333333333333,8.633333333333333,8.633333333333333,-0.2736842083671845
162684,0.6859383322293369,2,2,2,2,2,1,9.5,9.5,9.5,0.6859383322293369
162723,0.7454792161117787,2,2,2,2,2,1,9.95,9.95,9.95,0.7454792161117787
162764,-0.01494100128964036,2,4,4,3,3,2,8.9,8.45,8.25,-0.01494100128964036
162787,0.3294158850146183,2,3,3,3,3,1,7.933333333333334,7.933333333333334,7.933333333333334,0.3294158850146183
162792,-0.3502628420597659,2,2,2,2,2,1,8.7,8.7,8.7,-0.3502628420597659
162822,1.0456988587657292,2,3,3,2,3,1,9.733333333333333,9.733333333333333,9.733333333333333,1.0456988587657292
162847,1.1390985842462231,2,2,2,1,2,1,9.9,9.9,9.9,1.1390985842462231
162891,1.0486824917867852,2,2,2,2,2,1,10.0,10.0,10.0,1.0486824917867852
162924,-0.000593948627682736,2,2,2,2,2,1,8.45,8.45,8.45,-0.000593948627682736
162934,1.002557301499582,2,3,3,3,3,1,9.9,9.9,9.9,1.002557301499582
162951,0.7633489000804944,2,3,3,3,3,1,9.633333333333333,9.633333333333333,9.633333333333333,0.7633489000804944
162969,-1.0268163730404054,2,5,5,4,4,3,9.5,9.5,8.093333333333334,-1.0268163730404054
162972,0.9769985915919183,2,3,3,3,3,1,9.766666666666667,9.766666666666667,9.766666666666667,0.9769985915919183
163031,0.1846324893844085,2,3,3,2,3,1,9.4,9.4,9.4,0.1846324893844085
163075,-0.0809384771777322,2,3,3,3,3,2,8.1,8.1,8.1,-0.0809384771777322
163077,0.24000953999463653,2,2,2,2,2,1,8.3,8.3,8.3,0.24000953999463653
163091,0.6022148079477652,2,3,3,3,3,2,9.466666666666667,9.466666666666667,9.466666666666667,0.6022148079477652
163179,0.36116374968151155,2,1,1,1,1,1,7.7,7.7,7.7,0.36116374968151155
163181,-0.12663001192866916,2,2,2,2,2,1,7.55,7.55,7.55,-0.12663001192866916
163192,0.09919362270361276,2,3,3,3,3,2,8.933333333333334,8.933333333333334,8.933333333333334,0.09919362270361276
163219,-0.05744587827803147,2,3,3,3,3,2,8.366666666666665,8.366666666666665,8.366666666666665,-0.05744587827803147
163221,0.49135167221365905,2,2,2,2,2,1,9.15,9.15,9.15,0.49135167221365905
163251,-0.5734191681633184,2,5,5,5,3,3,7.35,7.313333333333333,7.339999999999999,-0.5734191681633184
163254,0.8904253477081698,2,4,4,4,4,1,9.825,9.825,9.825,0.8904253477081698
