CLASSROOM_UNIT_ID,professor_id,subject_variant,subject_name,year,session,n_student_classroom_observations,n_unique_students,n_unique_careers,mean_visits,median_visits,max_visits,mean_raw_grade_numeric,raw_grade_missing_count,raw_grade_non_missing_count,mean_impmean,mean_impkde,raw_grade_missing_prop,classroom_size
21852 | MAT2022 | 2021 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,PRIMAVERA,25,25,8,1.84,1.0,19,9.375,1,24,9.3,9.148,0.04,25
22114 | MAT1022 | 2021 | PRIMAVERA,22114,MAT1022,CÁLCULO I,2021,PRIMAVERA,25,25,12,1.12,0.0,9,9.316,0,25,9.316,9.316,0.0,25
22446 | MAT1022 | 2021 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2021,PRIMAVERA,25,25,14,0.4,0.0,6,9.495652173913044,2,23,9.304,9.304,0.08,25
23425 | MAT1022 | 2021 | PRIMAVERA,23425,MAT1022,CÁLCULO I,2021,PRIMAVERA,25,25,10,0.72,0.0,6,9.572000000000001,0,25,9.572000000000001,9.572000000000001,0.0,25
23859 | MAT1052 | 2021 | PRIMAVERA,23859,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,PRIMAVERA,25,25,8,0.12,0.0,1,9.482608695652173,2,23,8.724,8.724,0.08,25
21853 | MAT1022 | 2022 | PRIMAVERA,21853,MAT1022,CÁLCULO I,2022,PRIMAVERA,25,25,15,3.2,1.0,26,9.225,1,24,9.225,9.004,0.04,25
23452 | MAT1022 | 2022 | PRIMAVERA,23452,MAT1022,CÁLCULO I,2022,PRIMAVERA,25,25,17,2.44,1.0,16,9.508333333333333,1,24,9.508333333333333,9.276,0.04,25
24086 | MAT1012 | 2022 | PRIMAVERA,24086,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,25,25,13,1.6,0.0,13,8.68695652173913,2,23,8.232000000000001,8.352,0.08,25
24086 | MAT1022 | 2023 | OTOÑO,24086,MAT1022,CÁLCULO I,2023,OTOÑO,25,25,15,3.92,1.0,29,6.1,3,22,5.853,5.848,0.12,25
20792 | MAT1012 | 2024 | OTOÑO,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,25,25,4,0.0,0.0,0,8.209090909090909,3,22,7.662000000000001,7.547999999999999,0.12,25
25093 | MAT1052 | 2025 | PRIMAVERA,25093,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2025,PRIMAVERA,25,25,6,0.0,0.0,0,9.683333333333334,1,24,9.683333333333334,9.443999999999999,0.04,25
23149 | MAT1032 | 2019 | OTOÑO,23149,MAT1032,ÁLGEBRA LINEAL,2019,OTOÑO,24,24,9,0.4583333333333333,0.0,5,7.084210526315789,5,19,6.655208333333333,6.679166666666667,0.20833333333333334,24
21852 | MAT1052 | 2021 | PRIMAVERA,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,PRIMAVERA,24,24,8,0.375,0.0,5,9.204347826086956,1,23,9.108333333333333,9.058333333333334,0.041666666666666664,24
23823 | MAT1022 | 2021 | PRIMAVERA,23823,MAT1022,CÁLCULO I,2021,PRIMAVERA,24,24,11,1.8333333333333333,0.0,22,9.0,3,21,9.0,8.3375,0.125,24
23835 | MAT2012 | 2021 | OTOÑO,23835,MAT2012,CÁLCULO II,2021,OTOÑO,24,24,13,8.166666666666666,1.0,114,8.142105263157895,5,19,7.820833333333333,7.670833333333333,0.20833333333333334,24
23096 | MAT1032 | 2022 | PRIMAVERA,23096,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,24,24,9,0.875,0.0,6,7.386666666666667,9,15,6.791666666666667,6.541666666666667,0.375,24
23978 | MAT1012 | 2022 | PRIMAVERA,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,24,24,11,0.5416666666666666,0.0,6,8.17142857142857,3,21,7.2625,7.2250000000000005,0.125,24
22446 | MAT1022 | 2023 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2023,PRIMAVERA,24,24,14,3.5416666666666665,1.0,18,8.166666666666666,3,21,7.6625000000000005,7.5249999999999995,0.125,24
21854 | MAT1022 | 2024 | OTOÑO,21854,MAT1022,CÁLCULO I,2024,OTOÑO,24,24,13,1.0416666666666667,0.0,6,7.2368421052631575,5,19,6.788690476190477,6.6375,0.20833333333333334,24
22114 | MAT1022 | 2024 | OTOÑO,22114,MAT1022,CÁLCULO I,2024,OTOÑO,24,24,12,1.2083333333333333,0.0,9,8.954545454545455,2,22,8.566666666666666,8.299999999999999,0.08333333333333333,24
23978 | MAT1022 | 2024 | PRIMAVERA,23978,MAT1022,CÁLCULO I,2024,PRIMAVERA,24,24,12,0.4166666666666667,0.0,5,8.643478260869566,1,23,8.283333333333333,8.283333333333333,0.041666666666666664,24
25093 | MAT1052 | 2024 | OTOÑO,25093,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,OTOÑO,24,24,7,0.20833333333333334,0.0,4,9.928571428571429,3,21,9.928571428571429,9.15,0.125,24
21262 | MAT1032 | 2025 | PRIMAVERA,21262,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,24,24,12,0.041666666666666664,0.0,1,7.9523809523809526,3,21,7.305208333333333,7.108333333333333,0.125,24
22115 | MAT1052 | 2025 | PRIMAVERA,22115,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2025,PRIMAVERA,24,24,7,0.0,0.0,0,7.1066666666666665,9,15,6.563095238095237,4.879166666666666,0.375,24
20529 | MAT1022 | 2021 | PRIMAVERA,20529,MAT1022,CÁLCULO I,2021,PRIMAVERA,23,23,15,2.9130434782608696,1.0,12,8.843478260869565,0,23,8.843478260869565,8.843478260869565,0.0,23
20792 | MAT1012 | 2021 | OTOÑO,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,23,23,4,5.086956521739131,2.0,22,8.40625,7,16,8.008695652173913,7.886956521739131,0.30434782608695654,23
22109 | MAT1052 | 2023 | PRIMAVERA,22109,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2023,PRIMAVERA,23,23,9,0.5652173913043478,0.0,7,8.440000000000001,3,20,8.108695652173912,7.691304347826088,0.13043478260869565,23
23152 | MAT2012 | 2023 | OTOÑO,23152,MAT2012,CÁLCULO II,2023,OTOÑO,23,23,10,7.695652173913044,0.0,116,6.216666666666667,5,18,5.871146245059288,5.2043478260869565,0.21739130434782608,23
23152 | MAT1022 | 2024 | OTOÑO,23152,MAT1022,CÁLCULO I,2024,OTOÑO,23,23,13,0.6086956521739131,0.0,7,4.2444444444444445,5,18,4.146467391304348,3.895652173913043,0.21739130434782608,23
23836 | MAT1032 | 2024 | PRIMAVERA,23836,MAT1032,ÁLGEBRA LINEAL,2024,PRIMAVERA,23,23,11,0.6521739130434783,0.0,6,9.082608695652175,0,23,9.082608695652175,9.082608695652175,0.0,23
23978 | MAT1032 | 2024 | OTOÑO,23978,MAT1032,ÁLGEBRA LINEAL,2024,OTOÑO,23,23,11,1.173913043478261,0.0,7,8.831818181818182,1,22,8.831818181818182,8.608695652173912,0.043478260869565216,23
23152 | MAT2012 | 2025 | PRIMAVERA,23152,MAT2012,CÁLCULO II,2025,PRIMAVERA,23,23,14,0.7391304347826086,0.0,7,7.9799999999999995,3,20,7.738043478260869,7.547826086956522,0.13043478260869565,23
23823 | MAT1022 | 2025 | PRIMAVERA,23823,MAT1022,CÁLCULO I,2025,PRIMAVERA,23,23,13,0.13043478260869565,0.0,2,9.152173913043478,0,23,9.152173913043478,9.152173913043478,0.0,23
22473 | MAT2012 | 2020 | OTOÑO,22473,MAT2012,CÁLCULO II,2020,OTOÑO,22,22,13,3.4545454545454546,1.0,22,9.768181818181818,0,22,9.768181818181818,9.768181818181818,0.0,22
21854 | MAT2012 | 2021 | OTOÑO,21854,MAT2012,CÁLCULO II,2021,OTOÑO,22,22,12,0.8181818181818182,0.0,14,7.555,2,20,7.438311688311688,7.509090909090909,0.09090909090909091,22
23218 | MAT1022 | 2021 | PRIMAVERA,23218,MAT1022,CÁLCULO I,2021,PRIMAVERA,22,22,12,1.5454545454545454,0.0,15,8.077777777777778,4,18,7.645454545454545,7.5636363636363635,0.18181818181818182,22
20792 | MAT2012 | 2022 | OTOÑO,20792,MAT2012,CÁLCULO II,2022,OTOÑO,22,22,11,4.636363636363637,1.0,26,6.7,8,14,5.223636363636364,5.795454545454546,0.36363636363636365,22
21854 | MAT1032 | 2022 | PRIMAVERA,21854,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,22,22,13,1.6818181818181819,0.5,13,8.089473684210526,3,19,7.814772727272726,7.8136363636363635,0.13636363636363635,22
23859 | MAT1052 | 2022 | OTOÑO,23859,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2022,OTOÑO,22,22,6,0.045454545454545456,0.0,1,9.172727272727274,0,22,9.172727272727274,9.172727272727274,0.0,22
22115 | MAT1022 | 2023 | OTOÑO,22115,MAT1022,CÁLCULO I,2023,OTOÑO,22,22,14,1.0454545454545454,0.0,6,7.057142857142857,8,14,6.181818181818182,5.663636363636363,0.36363636363636365,22
22446 | MAT2012 | 2023 | OTOÑO,22446,MAT2012,CÁLCULO II,2023,OTOÑO,22,22,12,6.0,2.0,49,7.904761904761905,1,21,7.554545454545454,7.5636363636363635,0.045454545454545456,22
23152 | MAT1022 | 2023 | OTOÑO,23152,MAT1022,CÁLCULO I,2023,OTOÑO,22,22,13,5.454545454545454,0.5,49,6.283333333333333,4,18,6.005371900826447,5.595454545454545,0.18181818181818182,22
23887 | MAT2022 | 2023 | PRIMAVERA,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,PRIMAVERA,22,22,7,4.454545454545454,1.5,44,8.2,4,18,7.472727272727273,7.472727272727273,0.18181818181818182,22
22446 | MAT1022 | 2024 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2024,PRIMAVERA,22,22,14,1.7272727272727273,0.0,19,7.822222222222223,4,18,6.854545454545455,6.4,0.18181818181818182,22
25503 | MAT1022 | 2024 | OTOÑO,25503,MAT1022,CÁLCULO I,2024,OTOÑO,22,22,15,0.5454545454545454,0.0,5,9.518181818181818,0,22,9.518181818181818,9.518181818181818,0.0,22
22503 | MAT2022 | 2021 | OTOÑO,22503,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,21,21,6,0.2857142857142857,0.0,2,7.02,6,15,6.3428571428571425,6.385714285714285,0.2857142857142857,21
23096 | MAT1012 | 2021 | OTOÑO,23096,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,21,21,4,2.0952380952380953,1.0,11,9.605555555555556,3,18,9.605555555555556,8.761904761904763,0.14285714285714285,21
23859 | MAT2022 | 2021 | PRIMAVERA,23859,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,PRIMAVERA,21,21,7,0.8095238095238095,0.0,6,9.638095238095238,0,21,9.638095238095238,9.638095238095238,0.0,21
18269 | MAT1012 | 2022 | PRIMAVERA,18269,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,21,21,12,1.0,0.0,8,6.927777777777778,3,18,6.619047619047619,6.571428571428571,0.14285714285714285,21
21192 | MAT1022 | 2022 | OTOÑO,21192,MAT1022,CÁLCULO I,2022,OTOÑO,21,21,11,0.6666666666666666,0.0,6,9.67142857142857,0,21,9.67142857142857,9.67142857142857,0.0,21
22471 | MAT1022 | 2022 | OTOÑO,22471,MAT1022,CÁLCULO I,2022,OTOÑO,21,21,12,5.0476190476190474,2.0,44,4.957142857142857,7,14,4.004761904761905,3.6714285714285713,0.3333333333333333,21
23096 | MAT1012 | 2022 | OTOÑO,23096,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,OTOÑO,21,21,6,3.4285714285714284,0.0,14,8.855555555555556,3,18,7.590476190476191,7.590476190476191,0.14285714285714285,21
23411 | MAT1022 | 2022 | OTOÑO,23411,MAT1022,CÁLCULO I,2022,OTOÑO,21,21,12,1.7619047619047619,0.0,11,6.257142857142857,7,14,5.1380952380952385,5.519047619047619,0.3333333333333333,21
23836 | MAT1012 | 2022 | PRIMAVERA,23836,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,21,21,13,1.6666666666666667,0.0,11,7.735294117647059,4,17,6.636507936507937,6.542857142857143,0.19047619047619047,21
23978 | MAT1032 | 2022 | PRIMAVERA,23978,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,21,21,11,1.2857142857142858,0.0,12,9.694736842105263,2,19,9.694736842105263,9.123809523809523,0.09523809523809523,21
24827 | MAT1032 | 2022 | PRIMAVERA,24827,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,21,21,11,0.8095238095238095,0.0,7,7.973684210526316,2,19,7.766666666666667,7.8619047619047615,0.09523809523809523,21
23411 | MAT1022 | 2023 | OTOÑO,23411,MAT1022,CÁLCULO I,2023,OTOÑO,21,21,11,2.619047619047619,1.0,20,8.678947368421053,2,19,8.185714285714287,8.185714285714287,0.09523809523809523,21
24827 | MAT1032 | 2023 | PRIMAVERA,24827,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,21,21,11,5.476190476190476,0.0,49,8.076470588235296,4,17,7.295238095238095,7.295238095238095,0.19047619047619047,21
18269 | MAT2012 | 2019 | OTOÑO,18269,MAT2012,CÁLCULO II,2019,OTOÑO,20,20,11,1.4,0.0,15,7.3500000000000005,8,12,6.04,5.41,0.4,20
23149 | MAT1032 | 2020 | PRIMAVERA,23149,MAT1032,ÁLGEBRA LINEAL,2020,PRIMAVERA,20,20,9,3.75,0.5,27,7.828571428571428,6,14,7.3775,7.025,0.3,20
23442 | MAT2012 | 2020 | OTOÑO,23442,MAT2012,CÁLCULO II,2020,OTOÑO,20,20,8,1.4,1.0,6,9.15,0,20,9.15,9.15,0.0,20
23452 | MAT2012 | 2020 | OTOÑO,23452,MAT2012,CÁLCULO II,2020,OTOÑO,20,20,8,3.15,1.0,21,9.605,0,20,9.605,9.605,0.0,20
23835 | MAT2012 | 2020 | OTOÑO,23835,MAT2012,CÁLCULO II,2020,OTOÑO,20,20,10,2.55,1.0,14,9.24736842105263,1,19,9.24736842105263,8.97,0.05,20
23852 | MAT2012 | 2020 | OTOÑO,23852,MAT2012,CÁLCULO II,2020,OTOÑO,20,20,8,0.95,0.0,3,9.242105263157894,1,19,9.155,8.965,0.05,20
23897 | MAT2012 | 2020 | OTOÑO,23897,MAT2012,CÁLCULO II,2020,OTOÑO,20,20,7,2.15,1.0,15,9.595,0,20,9.595,9.595,0.0,20
21852 | MAT2092 | 2021 | OTOÑO,21852,MAT2092,ESTADÍSTICA PARA CIENCIAS DE LA SALUD,2021,OTOÑO,20,20,1,0.15,0.0,1,8.994736842105263,1,19,8.565000000000001,8.565000000000001,0.05,20
20792 | MAT1012 | 2022 | PRIMAVERA,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,20,20,14,2.0,0.0,18,7.714285714285714,6,14,6.890000000000001,6.890000000000001,0.3,20
22114 | MAT2012 | 2022 | PRIMAVERA,22114,MAT2012,CÁLCULO II,2022,PRIMAVERA,20,20,11,2.15,1.0,13,8.973684210526315,1,19,8.895,8.885,0.05,20
22115 | MAT2022 | 2022 | PRIMAVERA,22115,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,PRIMAVERA,20,20,6,1.5,0.0,13,8.846153846153847,7,13,8.375,7.045,0.35,20
22446 | MAT2012 | 2022 | PRIMAVERA,22446,MAT2012,CÁLCULO II,2022,PRIMAVERA,20,20,12,1.0,0.0,11,8.525,0,20,8.525,8.525,0.0,20
22521 | MAT1022 | 2022 | PRIMAVERA,22521,MAT1022,CÁLCULO I,2022,PRIMAVERA,20,20,12,1.75,0.0,10,8.664705882352942,3,17,8.49,7.92,0.15,20
23148 | MAT1022 | 2022 | PRIMAVERA,23148,MAT1022,CÁLCULO I,2022,PRIMAVERA,20,20,11,0.35,0.0,4,7.7,3,17,6.99,6.99,0.15,20
23852 | MAT1012 | 2022 | PRIMAVERA,23852,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,20,20,13,1.3,0.5,6,9.142105263157895,1,19,8.78,8.78,0.05,20
23874 | MAT1032 | 2022 | PRIMAVERA,23874,MAT1032,ÁLGEBRA LINEAL,2022,PRIMAVERA,20,20,10,1.45,1.0,6,8.81111111111111,2,18,8.64,8.6,0.1,20
23885 | MAT1012 | 2022 | PRIMAVERA,23885,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,20,20,15,0.4,0.0,3,8.616666666666667,2,18,7.93,7.93,0.1,20
23887 | MAT2022 | 2022 | OTOÑO,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,OTOÑO,20,20,8,4.45,0.0,70,8.33125,4,16,7.611666666666667,7.334999999999999,0.2,20
23897 | MAT1012 | 2022 | PRIMAVERA,23897,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2022,PRIMAVERA,20,20,15,2.1,0.0,15,8.161111111111111,2,18,7.595000000000001,7.49,0.1,20
24086 | MAT2012 | 2023 | OTOÑO,24086,MAT2012,CÁLCULO II,2023,OTOÑO,20,20,9,1.55,1.0,10,7.958823529411766,3,17,7.5525,7.18,0.15,20
24097 | MAT1032 | 2023 | OTOÑO,24097,MAT1032,ÁLGEBRA LINEAL,2023,OTOÑO,20,20,12,4.55,0.5,49,8.379999999999999,0,20,8.379999999999999,8.379999999999999,0.0,20
23411 | MAT1022 | 2025 | PRIMAVERA,23411,MAT1022,CÁLCULO I,2025,PRIMAVERA,20,20,12,0.0,0.0,0,8.372222222222222,2,18,7.834999999999999,7.675,0.1,20
23836 | MAT1032 | 2025 | PRIMAVERA,23836,MAT1032,ÁLGEBRA LINEAL,2025,PRIMAVERA,20,20,9,0.0,0.0,0,9.15,0,20,9.15,9.15,0.0,20
20792 | MAT2012 | 2020 | OTOÑO,20792,MAT2012,CÁLCULO II,2020,OTOÑO,19,19,8,7.473684210526316,3.0,42,8.929411764705883,2,17,8.105263157894736,8.105263157894736,0.10526315789473684,19
23152 | MAT2012 | 2020 | OTOÑO,23152,MAT2012,CÁLCULO II,2020,OTOÑO,19,19,9,0.7368421052631579,0.0,9,8.807142857142857,5,14,8.807142857142857,7.463157894736843,0.2631578947368421,19
20530 | MAT1052 | 2021 | OTOÑO,20530,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,OTOÑO,19,19,8,0.3684210526315789,0.0,4,8.033333333333333,1,18,7.76140350877193,7.673684210526316,0.05263157894736842,19
23152 | MAT1012 | 2021 | PRIMAVERA,23152,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,19,19,12,0.6842105263157895,0.0,4,7.8999999999999995,3,16,7.242105263157894,7.242105263157894,0.15789473684210525,19
22767 | MAT2022 | 2022 | PRIMAVERA,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,PRIMAVERA,19,19,7,0.5263157894736842,0.0,3,9.378947368421052,0,19,9.378947368421052,9.378947368421052,0.0,19
21262 | MAT1032 | 2023 | PRIMAVERA,21262,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,19,19,9,2.789473684210526,0.0,30,6.233333333333333,7,12,5.526315789473684,3.9578947368421056,0.3684210526315789,19
22521 | MAT1022 | 2023 | PRIMAVERA,22521,MAT1022,CÁLCULO I,2023,PRIMAVERA,19,19,14,9.894736842105264,4.0,49,8.186666666666666,4,15,6.536842105263158,6.536842105263158,0.21052631578947367,19
24097 | MAT1032 | 2023 | PRIMAVERA,24097,MAT1032,ÁLGEBRA LINEAL,2023,PRIMAVERA,19,19,9,1.368421052631579,1.0,4,8.073684210526316,0,19,8.073684210526316,8.073684210526316,0.0,19
21852 | MAT1052 | 2024 | OTOÑO,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2024,OTOÑO,19,19,6,0.3157894736842105,0.0,3,8.223529411764705,2,17,7.947368421052632,7.78421052631579,0.10526315789473684,19
21853 | MAT1032 | 2024 | OTOÑO,21853,MAT1032,ÁLGEBRA LINEAL,2024,OTOÑO,19,19,9,0.5789473684210527,0.0,3,8.558823529411764,2,17,8.305263157894737,8.163157894736841,0.10526315789473684,19
22446 | MAT2012 | 2024 | OTOÑO,22446,MAT2012,CÁLCULO II,2024,OTOÑO,19,19,11,0.7368421052631579,0.0,9,8.3125,3,16,7.7894736842105265,7.0,0.15789473684210525,19
23153 | MAT2012 | 2025 | PRIMAVERA,23153,MAT2012,CÁLCULO II,2025,PRIMAVERA,19,19,9,0.7368421052631579,0.0,6,7.222222222222222,1,18,7.069172932330827,6.842105263157895,0.05263157894736842,19
23096 | MAT1032 | 2020 | OTOÑO,23096,MAT1032,ÁLGEBRA LINEAL,2020,OTOÑO,18,18,13,1.2777777777777777,0.5,6,8.316666666666666,0,18,8.316666666666666,8.316666666666666,0.0,18
18269 | MAT2012 | 2021 | OTOÑO,18269,MAT2012,CÁLCULO II,2021,OTOÑO,18,18,11,4.333333333333333,0.0,39,8.329411764705881,1,17,8.19351851851852,7.866666666666666,0.05555555555555555,18
21262 | MAT1022 | 2021 | OTOÑO,21262,MAT1022,CÁLCULO I,2021,OTOÑO,18,18,12,1.3333333333333333,0.5,5,7.75625,2,16,7.454444444444444,7.161111111111111,0.1111111111111111,18
22114 | MAT2012 | 2021 | OTOÑO,22114,MAT2012,CÁLCULO II,2021,OTOÑO,18,18,10,3.0,1.5,11,9.564705882352941,1,17,9.564705882352941,9.238888888888889,0.05555555555555555,18
22473 | MAT2012 | 2021 | OTOÑO,22473,MAT2012,CÁLCULO II,2021,OTOÑO,18,18,13,2.3333333333333335,0.5,17,9.064705882352941,1,17,8.794444444444444,8.794444444444444,0.05555555555555555,18
23978 | MAT1022 | 2021 | OTOÑO,23978,MAT1022,CÁLCULO I,2021,OTOÑO,18,18,10,0.6111111111111112,0.0,3,8.966666666666667,0,18,8.966666666666667,8.966666666666667,0.0,18
21192 | MAT1032 | 2022 | OTOÑO,21192,MAT1032,ÁLGEBRA LINEAL,2022,OTOÑO,18,18,10,1.8333333333333333,1.0,7,9.377777777777778,0,18,9.377777777777778,9.377777777777778,0.0,18
21852 | MAT2022 | 2022 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,PRIMAVERA,18,18,7,1.7222222222222223,0.0,11,8.847058823529412,1,17,8.585185185185185,8.605555555555556,0.05555555555555555,18
22471 | MAT2012 | 2022 | OTOÑO,22471,MAT2012,CÁLCULO II,2022,OTOÑO,18,18,11,1.3888888888888888,0.5,6,5.507692307692308,5,13,4.033333333333333,4.05,0.2777777777777778,18
23824 | MAT1012 | 2024 | OTOÑO,23824,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,18,18,12,0.1111111111111111,0.0,1,7.675,2,16,7.4981481481481485,7.183333333333334,0.1111111111111111,18
21228 | MAT1052 | 2020 | OTOÑO,21228,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2020,OTOÑO,17,17,7,0.7058823529411765,0.0,10,8.022222222222222,8,9,6.294117647058823,4.811764705882353,0.47058823529411764,17
23411 | MAT1022 | 2020 | PRIMAVERA,23411,MAT1022,CÁLCULO I,2020,PRIMAVERA,17,17,11,2.7058823529411766,0.0,27,9.438461538461539,4,13,9.438461538461539,8.088235294117647,0.23529411764705882,17
21192 | MAT1022 | 2021 | OTOÑO,21192,MAT1022,CÁLCULO I,2021,OTOÑO,17,17,12,1.2352941176470589,0.0,8,8.75625,1,16,8.554901960784314,8.594117647058823,0.058823529411764705,17
21815 | MAT2012 | 2021 | OTOÑO,21815,MAT2012,CÁLCULO II,2021,OTOÑO,17,17,14,1.4705882352941178,0.0,9,9.875,1,16,9.875,9.511764705882353,0.058823529411764705,17
21852 | MAT2022 | 2021 | OTOÑO,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2021,OTOÑO,17,17,6,1.8823529411764706,0.0,12,9.446666666666665,2,15,9.446666666666665,8.770588235294117,0.11764705882352941,17
22446 | MAT2012 | 2021 | OTOÑO,22446,MAT2012,CÁLCULO II,2021,OTOÑO,17,17,10,0.35294117647058826,0.0,3,9.566666666666666,2,15,9.566666666666666,8.876470588235295,0.11764705882352941,17
23133 | MAT1032 | 2021 | PRIMAVERA,23133,MAT1032,ÁLGEBRA LINEAL,2021,PRIMAVERA,17,17,10,0.6470588235294118,0.0,8,8.66875,1,16,8.6,8.376470588235295,0.058823529411764705,17
23152 | MAT1032 | 2021 | OTOÑO,23152,MAT1032,ÁLGEBRA LINEAL,2021,OTOÑO,17,17,9,1.9411764705882353,0.0,12,7.94375,1,16,7.8352941176470585,7.5058823529411764,0.058823529411764705,17
23823 | MAT1022 | 2021 | OTOÑO,23823,MAT1022,CÁLCULO I,2021,OTOÑO,17,17,12,1.4705882352941178,0.0,13,7.2846153846153845,4,13,6.96890756302521,6.811764705882353,0.23529411764705882,17
21228 | MAT2022 | 2022 | PRIMAVERA,21228,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2022,PRIMAVERA,17,17,6,0.7647058823529411,0.0,6,6.533333333333334,5,12,5.541176470588235,5.411764705882353,0.29411764705882354,17
21852 | MAT1052 | 2022 | OTOÑO,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2022,OTOÑO,17,17,7,0.35294117647058826,0.0,2,9.2375,1,16,9.2375,8.911764705882353,0.058823529411764705,17
23836 | MAT1022 | 2022 | PRIMAVERA,23836,MAT1022,CÁLCULO I,2022,PRIMAVERA,17,17,8,0.9411764705882353,0.0,9,8.157142857142857,3,14,6.7176470588235295,6.7176470588235295,0.17647058823529413,17
23897 | MAT1022 | 2022 | OTOÑO,23897,MAT1022,CÁLCULO I,2022,OTOÑO,17,17,12,4.705882352941177,5.0,14,7.8875,1,16,7.657352941176471,7.68235294117647,0.058823529411764705,17
21852 | MAT2022 | 2024 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,PRIMAVERA,17,17,6,3.0,0.0,15,8.046666666666667,2,15,7.676470588235294,7.523529411764706,0.11764705882352941,17
21815 | MAT1052 | 2019 | OTOÑO,21815,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2019,OTOÑO,16,16,6,0.375,0.0,3,8.484615384615385,3,13,8.3,7.5875,0.1875,16
20529 | MAT2012 | 2021 | OTOÑO,20529,MAT2012,CÁLCULO II,2021,OTOÑO,16,16,8,4.9375,2.0,14,9.5,2,14,9.25,8.775,0.125,16
21192 | MAT2012 | 2021 | OTOÑO,21192,MAT2012,CÁLCULO II,2021,OTOÑO,16,16,10,0.9375,0.5,4,9.38125,0,16,9.38125,9.38125,0.0,16
21815 | MAT1052 | 2021 | PRIMAVERA,21815,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2021,PRIMAVERA,16,16,6,0.0,0.0,0,9.746666666666666,1,15,9.746666666666666,9.36875,0.0625,16
22446 | MAT1022 | 2021 | OTOÑO,22446,MAT1022,CÁLCULO I,2021,OTOÑO,16,16,11,0.5,0.0,4,8.25,2,14,7.747916666666667,7.7125,0.125,16
23148 | MAT2012 | 2021 | OTOÑO,23148,MAT2012,CÁLCULO II,2021,OTOÑO,16,16,10,0.3125,0.0,2,9.2625,0,16,9.2625,9.2625,0.0,16
23453 | MAT1022 | 2021 | OTOÑO,23453,MAT1022,CÁLCULO I,2021,OTOÑO,16,16,10,0.75,0.0,6,7.207142857142857,2,14,6.91125,6.84375,0.125,16
